Time (UTC),Day-ahead Total Load Forecast [MW] - BZN|DE-LU,Day-ahead Price [EUR/MWh],Solar  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Day-ahead Price [EUR/MWh]_pacf_lag_24,Day-ahead Price [EUR/MWh]_pacf_lag_25,year,quarter,month,week_of_year,day,weekday,is_weekend,hour,is_holiday
2020-01-10 12:00:00,271183.0,28.64,26811.0,20882,94578.0,37.06,40.0,2020,1,1,2,10,4,0,12,0
2020-01-10 13:00:00,265586.0,28.45,21200.0,20852,94763.0,33.45,37.06,2020,1,1,2,10,4,0,13,0
2020-01-10 14:00:00,259977.0,28.23,12292.0,22669,92651.0,32.2,33.45,2020,1,1,2,10,4,0,14,0
2020-01-10 15:00:00,257047.0,29.56,4799.0,24855,92317.0,31.86,32.2,2020,1,1,2,10,4,0,15,0
2020-01-10 16:00:00,256882.0,36.43,387.0,25116,97346.0,32.59,31.86,2020,1,1,2,10,4,0,16,0
2020-01-10 17:00:00,262484.0,45.0,0.0,22962,96767.0,42.85,32.59,2020,1,1,2,10,4,0,17,0
2020-01-10 18:00:00,262232.0,46.73,0.0,16169,93595.0,41.73,42.85,2020,1,1,2,10,4,0,18,0
2020-01-10 19:00:00,256653.0,45.94,0.0,10803,87045.0,40.31,41.73,2020,1,1,2,10,4,0,19,0
2020-01-10 20:00:00,243116.0,45.02,0.0,9468,83182.0,32.96,40.31,2020,1,1,2,10,4,0,20,0
2020-01-10 21:00:00,230989.0,41.29,0.0,7530,80841.0,30.72,32.96,2020,1,1,2,10,4,0,21,0
2020-01-10 22:00:00,223599.0,39.9,0.0,5847,73501.0,31.02,30.72,2020,1,1,2,10,4,0,22,0
2020-01-10 23:00:00,210055.0,33.04,0.0,6807,68030.0,29.14,31.02,2020,1,1,2,10,4,0,23,0
2020-01-11 00:00:00,201592.0,35.01,0.0,8203,63844.0,26.94,29.14,2020,1,1,2,11,5,1,0,0
2020-01-11 01:00:00,193126.0,34.0,0.0,10423,55959.0,26.59,26.94,2020,1,1,2,11,5,1,1,0
2020-01-11 02:00:00,188879.0,31.43,0.0,13447,50861.0,25.81,26.59,2020,1,1,2,11,5,1,2,0
2020-01-11 03:00:00,187189.0,29.14,0.0,17989,48099.0,25.89,25.81,2020,1,1,2,11,5,1,3,0
2020-01-11 04:00:00,187945.0,28.86,0.0,19367,47701.0,26.2,25.89,2020,1,1,2,11,5,1,4,0
2020-01-11 05:00:00,189436.0,28.43,0.0,21423,46216.0,26.95,26.2,2020,1,1,2,11,5,1,5,0
2020-01-11 06:00:00,196284.0,29.22,0.0,21878,49424.0,28.95,26.95,2020,1,1,2,11,5,1,6,0
2020-01-11 07:00:00,209720.0,31.22,0.0,21023,45522.0,43.29,28.95,2020,1,1,2,11,5,1,7,0
2020-01-11 08:00:00,223190.0,35.68,859.0,21399,45599.0,47.4,43.29,2020,1,1,2,11,5,1,8,0
2020-01-11 09:00:00,234126.0,40.0,8802.0,21691,46541.0,40.63,47.4,2020,1,1,2,11,5,1,9,0
2020-01-11 10:00:00,239990.0,38.01,20054.0,22196,47427.0,36.26,40.63,2020,1,1,2,11,5,1,10,0
2020-01-11 11:00:00,244184.0,37.9,29458.0,22664,50869.0,32.05,36.26,2020,1,1,2,11,5,1,11,0
2020-01-11 12:00:00,243759.0,36.08,31887.0,22526,55968.0,28.64,32.05,2020,1,1,2,11,5,1,12,0
2020-01-11 13:00:00,237774.0,32.96,28079.0,23072,61544.0,28.45,28.64,2020,1,1,2,11,5,1,13,0
2020-01-11 14:00:00,232446.0,31.1,19947.0,23736,65073.0,28.23,28.45,2020,1,1,2,11,5,1,14,0
2020-01-11 15:00:00,230360.0,32.25,8280.0,23826,67612.0,29.56,28.23,2020,1,1,2,11,5,1,15,0
2020-01-11 16:00:00,233369.0,32.55,883.0,24284,74040.0,36.43,29.56,2020,1,1,2,11,5,1,16,0
2020-01-11 17:00:00,243124.0,40.56,0.0,23736,81996.0,45.0,36.43,2020,1,1,2,11,5,1,17,0
2020-01-11 18:00:00,245357.0,34.46,0.0,22391,89503.0,46.73,45.0,2020,1,1,2,11,5,1,18,0
2020-01-11 19:00:00,239322.0,30.01,0.0,19776,95685.0,45.94,46.73,2020,1,1,2,11,5,1,19,0
2020-01-11 20:00:00,226003.0,25.74,0.0,19623,99904.0,45.02,45.94,2020,1,1,2,11,5,1,20,0
2020-01-11 21:00:00,215865.0,23.73,0.0,19873,100329.0,41.29,45.02,2020,1,1,2,11,5,1,21,0
2020-01-11 22:00:00,211900.0,25.24,0.0,20792,96143.0,39.9,41.29,2020,1,1,2,11,5,1,22,0
2020-01-11 23:00:00,200314.0,20.96,0.0,20916,96504.0,33.04,39.9,2020,1,1,2,11,5,1,23,0
2020-01-12 00:00:00,184853.0,22.82,0.0,20097,96051.0,35.01,33.04,2020,1,1,2,12,6,1,0,0
2020-01-12 01:00:00,176206.0,19.37,0.0,19660,95512.0,34.0,35.01,2020,1,1,2,12,6,1,1,0
2020-01-12 02:00:00,173153.0,18.36,0.0,19700,95279.0,31.43,34.0,2020,1,1,2,12,6,1,2,0
2020-01-12 03:00:00,171934.0,18.34,0.0,19698,96952.0,29.14,31.43,2020,1,1,2,12,6,1,3,0
2020-01-12 04:00:00,172529.0,18.16,0.0,19696,98059.0,28.86,29.14,2020,1,1,2,12,6,1,4,0
2020-01-12 05:00:00,172425.0,18.66,0.0,19702,99520.0,28.43,28.86,2020,1,1,2,12,6,1,5,0
2020-01-12 06:00:00,173286.0,17.39,0.0,19700,103312.0,29.22,28.43,2020,1,1,2,12,6,1,6,0
2020-01-12 07:00:00,182469.0,18.22,0.0,21025,104895.0,31.22,29.22,2020,1,1,2,12,6,1,7,0
2020-01-12 08:00:00,192970.0,22.1,1680.0,21255,105938.0,35.68,31.22,2020,1,1,2,12,6,1,8,0
2020-01-12 09:00:00,204775.0,23.93,11380.0,21859,106630.0,40.0,35.68,2020,1,1,2,12,6,1,9,0
2020-01-12 10:00:00,214734.0,24.23,21937.0,22769,109265.0,38.01,40.0,2020,1,1,2,12,6,1,10,0
2020-01-12 11:00:00,223042.0,24.84,27542.0,23243,108605.0,37.9,38.01,2020,1,1,2,12,6,1,11,0
2020-01-12 12:00:00,222907.0,24.45,27648.0,23822,111682.0,36.08,37.9,2020,1,1,2,12,6,1,12,0
2020-01-12 13:00:00,218216.0,22.46,24113.0,23295,112777.0,32.96,36.08,2020,1,1,2,12,6,1,13,0
2020-01-12 14:00:00,214245.0,20.05,16116.0,22417,114960.0,31.1,32.96,2020,1,1,2,12,6,1,14,0
2020-01-12 15:00:00,211658.0,21.48,6487.0,21519,116518.0,32.25,31.1,2020,1,1,2,12,6,1,15,0
2020-01-12 16:00:00,216164.0,24.71,583.0,18193,122779.0,32.55,32.25,2020,1,1,2,12,6,1,16,0
2020-01-12 17:00:00,228445.0,26.5,0.0,17606,126979.0,40.56,32.55,2020,1,1,2,12,6,1,17,0
2020-01-12 18:00:00,234140.0,26.68,0.0,16105,128140.0,34.46,40.56,2020,1,1,2,12,6,1,18,0
2020-01-12 19:00:00,229836.0,26.16,0.0,15711,128378.0,30.01,34.46,2020,1,1,2,12,6,1,19,0
2020-01-12 20:00:00,220922.0,25.62,0.0,21029,124423.0,25.74,30.01,2020,1,1,2,12,6,1,20,0
2020-01-12 21:00:00,214024.0,25.53,0.0,25364,118991.0,23.73,25.74,2020,1,1,2,12,6,1,21,0
2020-01-12 22:00:00,213900.0,27.1,0.0,24241,110596.0,25.24,23.73,2020,1,1,2,12,6,1,22,0
2020-01-12 23:00:00,202573.0,26.14,0.0,21481,103064.0,20.96,25.24,2020,1,1,2,12,6,1,23,0
2020-01-13 00:00:00,186365.0,21.82,0.0,18551,92327.0,22.82,20.96,2020,1,1,3,13,0,0,0,0
2020-01-13 01:00:00,178133.0,23.98,0.0,16321,83396.0,19.37,22.82,2020,1,1,3,13,0,0,1,0
2020-01-13 02:00:00,176394.0,25.23,0.0,12438,74079.0,18.36,19.37,2020,1,1,3,13,0,0,2,0
2020-01-13 03:00:00,178246.0,24.85,0.0,10341,64624.0,18.34,18.36,2020,1,1,3,13,0,0,3,0
2020-01-13 04:00:00,185497.0,25.01,0.0,10521,57784.0,18.16,18.34,2020,1,1,3,13,0,0,4,0
2020-01-13 05:00:00,199466.0,27.32,0.0,12697,52892.0,18.66,18.16,2020,1,1,3,13,0,0,5,0
2020-01-13 06:00:00,231421.0,38.4,0.0,12497,50458.0,17.39,18.66,2020,1,1,3,13,0,0,6,0
2020-01-13 07:00:00,255767.0,48.64,0.0,13437,46164.0,18.22,17.39,2020,1,1,3,13,0,0,7,0
2020-01-13 08:00:00,267041.0,52.93,704.0,16409,44310.0,22.1,18.22,2020,1,1,3,13,0,0,8,0
2020-01-13 09:00:00,269099.0,49.89,5799.0,16358,40797.0,23.93,22.1,2020,1,1,3,13,0,0,9,0
2020-01-13 10:00:00,273173.0,48.89,13663.0,17914,37497.0,24.23,23.93,2020,1,1,3,13,0,0,10,0
2020-01-13 11:00:00,274512.0,47.2,20211.0,19771,34363.0,24.84,24.23,2020,1,1,3,13,0,0,11,0
2020-01-13 12:00:00,274328.0,47.0,22252.0,20113,32986.0,24.45,24.84,2020,1,1,3,13,0,0,12,0
2020-01-13 13:00:00,274796.0,45.95,20476.0,20164,30616.0,22.46,24.45,2020,1,1,3,13,0,0,13,0
2020-01-13 14:00:00,271822.0,45.0,15375.0,20551,29534.0,20.05,22.46,2020,1,1,3,13,0,0,14,0
2020-01-13 15:00:00,267738.0,45.96,7189.0,20507,30356.0,21.48,20.05,2020,1,1,3,13,0,0,15,0
2020-01-13 16:00:00,267090.0,43.68,905.0,20391,37810.0,24.71,21.48,2020,1,1,3,13,0,0,16,0
2020-01-13 17:00:00,273883.0,46.81,0.0,21008,50973.0,26.5,24.71,2020,1,1,3,13,0,0,17,0
2020-01-13 18:00:00,273892.0,45.27,0.0,21676,64633.0,26.68,26.5,2020,1,1,3,13,0,0,18,0
2020-01-13 19:00:00,267981.0,42.55,0.0,21000,76152.0,26.16,26.68,2020,1,1,3,13,0,0,19,0
2020-01-13 20:00:00,253313.0,31.9,0.0,20877,86007.0,25.62,26.16,2020,1,1,3,13,0,0,20,0
2020-01-13 21:00:00,242532.0,26.68,0.0,21210,94219.0,25.53,25.62,2020,1,1,3,13,0,0,21,0
2020-01-13 22:00:00,233650.0,25.96,0.0,21133,96697.0,27.1,25.53,2020,1,1,3,13,0,0,22,0
2020-01-13 23:00:00,218109.0,23.4,0.0,21923,103033.0,26.14,27.1,2020,1,1,3,13,0,0,23,0
2020-01-14 00:00:00,211011.0,22.59,0.0,22668,107320.0,21.82,26.14,2020,1,1,3,14,1,0,0,0
2020-01-14 01:00:00,203185.0,16.5,0.0,22515,115232.0,23.98,21.82,2020,1,1,3,14,1,0,1,0
2020-01-14 02:00:00,200289.0,8.89,0.0,22896,121761.0,25.23,23.98,2020,1,1,3,14,1,0,2,0
2020-01-14 03:00:00,201151.0,1.52,0.0,23173,126708.0,24.85,25.23,2020,1,1,3,14,1,0,3,0
2020-01-14 04:00:00,206451.0,1.58,0.0,23019,128071.0,25.01,24.85,2020,1,1,3,14,1,0,4,0
2020-01-14 05:00:00,218643.0,14.13,0.0,23020,132141.0,27.32,25.01,2020,1,1,3,14,1,0,5,0
2020-01-14 06:00:00,247379.0,25.23,0.0,23525,140242.0,38.4,27.32,2020,1,1,3,14,1,0,6,0
2020-01-14 07:00:00,269817.0,27.13,0.0,23756,140636.0,48.64,38.4,2020,1,1,3,14,1,0,7,0
2020-01-14 08:00:00,278876.0,28.55,1747.0,22820,140006.0,52.93,48.64,2020,1,1,3,14,1,0,8,0
2020-01-14 09:00:00,283375.0,27.68,10753.0,23658,137618.0,49.89,52.93,2020,1,1,3,14,1,0,9,0
2020-01-14 10:00:00,288474.0,27.42,21885.0,23943,132944.0,48.89,49.89,2020,1,1,3,14,1,0,10,0
2020-01-14 11:00:00,290663.0,27.43,29357.0,23458,128728.0,47.2,48.89,2020,1,1,3,14,1,0,11,0
2020-01-14 12:00:00,289456.0,27.68,33248.0,24955,124508.0,47.0,47.2,2020,1,1,3,14,1,0,12,0
2020-01-14 13:00:00,289172.0,29.56,29410.0,25172,120996.0,45.95,47.0,2020,1,1,3,14,1,0,13,0
2020-01-14 14:00:00,286265.0,32.0,18900.0,24993,118201.0,45.0,45.95,2020,1,1,3,14,1,0,14,0
2020-01-14 15:00:00,282585.0,32.74,7269.0,24902,119567.0,45.96,45.0,2020,1,1,3,14,1,0,15,0
2020-01-14 16:00:00,281417.0,30.38,756.0,24190,124991.0,43.68,45.96,2020,1,1,3,14,1,0,16,0
2020-01-14 17:00:00,287156.0,38.0,0.0,22948,132528.0,46.81,43.68,2020,1,1,3,14,1,0,17,0
2020-01-14 18:00:00,287052.0,30.32,0.0,21425,135612.0,45.27,46.81,2020,1,1,3,14,1,0,18,0
2020-01-14 19:00:00,280935.0,26.94,0.0,18255,141187.0,42.55,45.27,2020,1,1,3,14,1,0,19,0
2020-01-14 20:00:00,265369.0,25.74,0.0,16399,144327.0,31.9,42.55,2020,1,1,3,14,1,0,20,0
2020-01-14 21:00:00,254120.0,23.82,0.0,14923,145026.0,26.68,31.9,2020,1,1,3,14,1,0,21,0
2020-01-14 22:00:00,245168.0,22.3,0.0,15494,139631.0,25.96,26.68,2020,1,1,3,14,1,0,22,0
2020-01-14 23:00:00,228923.0,12.4,0.0,16117,140826.0,23.4,25.96,2020,1,1,3,14,1,0,23,0
2020-01-15 00:00:00,219108.0,16.14,0.0,16267,138328.0,22.59,23.4,2020,1,1,3,15,2,0,0,0
2020-01-15 01:00:00,209812.0,5.06,0.0,16388,135230.0,16.5,22.59,2020,1,1,3,15,2,0,1,0
2020-01-15 02:00:00,206522.0,0.11,0.0,16697,132420.0,8.89,16.5,2020,1,1,3,15,2,0,2,0
2020-01-15 03:00:00,207060.0,1.77,0.0,17393,128637.0,1.52,8.89,2020,1,1,3,15,2,0,3,0
2020-01-15 04:00:00,212650.0,7.13,0.0,18378,127381.0,1.58,1.52,2020,1,1,3,15,2,0,4,0
2020-01-15 05:00:00,225267.0,17.86,0.0,19135,126816.0,14.13,1.58,2020,1,1,3,15,2,0,5,0
2020-01-15 06:00:00,257516.0,25.18,0.0,19384,130840.0,25.23,14.13,2020,1,1,3,15,2,0,6,0
2020-01-15 07:00:00,282094.0,35.52,0.0,19469,129105.0,27.13,25.23,2020,1,1,3,15,2,0,7,0
2020-01-15 08:00:00,287755.0,36.56,2577.0,15981,127875.0,28.55,27.13,2020,1,1,3,15,2,0,8,0
2020-01-15 09:00:00,289453.0,33.33,17339.0,13911,123789.0,27.68,28.55,2020,1,1,3,15,2,0,9,0
2020-01-15 10:00:00,292408.0,25.34,34671.0,16528,121533.0,27.42,27.68,2020,1,1,3,15,2,0,10,0
2020-01-15 11:00:00,296598.0,24.98,47982.0,18316,118028.0,27.43,27.42,2020,1,1,3,15,2,0,11,0
2020-01-15 12:00:00,293910.0,25.05,53193.0,17899,113781.0,27.68,27.43,2020,1,1,3,15,2,0,12,0
2020-01-15 13:00:00,292134.0,25.12,48934.0,19265,111822.0,29.56,27.68,2020,1,1,3,15,2,0,13,0
2020-01-15 14:00:00,288007.0,25.24,35129.0,19243,113204.0,32.0,29.56,2020,1,1,3,15,2,0,14,0
2020-01-15 15:00:00,283968.0,30.17,15798.0,18629,114518.0,32.74,32.0,2020,1,1,3,15,2,0,15,0
2020-01-15 16:00:00,282947.0,29.98,1855.0,17642,120412.0,30.38,32.74,2020,1,1,3,15,2,0,16,0
2020-01-15 17:00:00,288881.0,36.49,0.0,16511,126714.0,38.0,30.38,2020,1,1,3,15,2,0,17,0
2020-01-15 18:00:00,291706.0,35.46,0.0,19474,126747.0,30.32,38.0,2020,1,1,3,15,2,0,18,0
2020-01-15 19:00:00,286024.0,35.28,0.0,22937,123876.0,26.94,30.32,2020,1,1,3,15,2,0,19,0
2020-01-15 20:00:00,271686.0,33.65,0.0,24254,122026.0,25.74,26.94,2020,1,1,3,15,2,0,20,0
2020-01-15 21:00:00,259294.0,29.57,0.0,24566,117006.0,23.82,25.74,2020,1,1,3,15,2,0,21,0
2020-01-15 22:00:00,250823.0,33.59,0.0,23870,108411.0,22.3,23.82,2020,1,1,3,15,2,0,22,0
2020-01-15 23:00:00,235191.0,30.46,0.0,22264,101195.0,12.4,22.3,2020,1,1,3,15,2,0,23,0
2020-01-16 00:00:00,213992.0,28.38,0.0,20146,91318.0,16.14,12.4,2020,1,1,3,16,3,0,0,0
2020-01-16 01:00:00,202591.0,30.26,0.0,19380,82017.0,5.06,16.14,2020,1,1,3,16,3,0,1,0
2020-01-16 02:00:00,200138.0,29.92,0.0,20095,74018.0,0.11,5.06,2020,1,1,3,16,3,0,2,0
2020-01-16 03:00:00,201574.0,29.39,0.0,21483,65542.0,1.77,0.11,2020,1,1,3,16,3,0,3,0
2020-01-16 04:00:00,206753.0,29.64,0.0,22370,58584.0,7.13,1.77,2020,1,1,3,16,3,0,4,0
2020-01-16 05:00:00,217852.0,31.1,0.0,21818,54386.0,17.86,7.13,2020,1,1,3,16,3,0,5,0
2020-01-16 06:00:00,250324.0,39.04,0.0,22213,51410.0,25.18,17.86,2020,1,1,3,16,3,0,6,0
2020-01-16 07:00:00,277428.0,45.42,0.0,21922,48601.0,35.52,25.18,2020,1,1,3,16,3,0,7,0
2020-01-16 08:00:00,286310.0,52.4,1172.0,21548,46232.0,36.56,35.52,2020,1,1,3,16,3,0,8,0
2020-01-16 09:00:00,287525.0,47.0,13441.0,20952,39478.0,33.33,36.56,2020,1,1,3,16,3,0,9,0
2020-01-16 10:00:00,289023.0,43.51,30504.0,21082,31572.0,25.34,33.33,2020,1,1,3,16,3,0,10,0
2020-01-16 11:00:00,291110.0,42.1,46620.0,20329,23145.0,24.98,25.34,2020,1,1,3,16,3,0,11,0
2020-01-16 12:00:00,287183.0,40.36,56041.0,19910,18249.0,25.05,24.98,2020,1,1,3,16,3,0,12,0
2020-01-16 13:00:00,287083.0,41.16,54504.0,18874,16891.0,25.12,25.05,2020,1,1,3,16,3,0,13,0
2020-01-16 14:00:00,283056.0,42.91,40394.0,18601,17035.0,25.24,25.12,2020,1,1,3,16,3,0,14,0
2020-01-16 15:00:00,278711.0,46.0,18995.0,18082,20738.0,30.17,25.24,2020,1,1,3,16,3,0,15,0
2020-01-16 16:00:00,277047.0,46.45,2475.0,18907,34152.0,29.98,30.17,2020,1,1,3,16,3,0,16,0
2020-01-16 17:00:00,285540.0,44.61,0.0,20330,53672.0,36.49,29.98,2020,1,1,3,16,3,0,17,0
2020-01-16 18:00:00,287075.0,43.15,0.0,20070,72900.0,35.46,36.49,2020,1,1,3,16,3,0,18,0
2020-01-16 19:00:00,279590.0,38.86,0.0,19354,85488.0,35.28,35.46,2020,1,1,3,16,3,0,19,0
2020-01-16 20:00:00,265379.0,33.42,0.0,18991,91626.0,33.65,35.28,2020,1,1,3,16,3,0,20,0
2020-01-16 21:00:00,252584.0,30.8,0.0,18387,93811.0,29.57,33.65,2020,1,1,3,16,3,0,21,0
2020-01-16 22:00:00,245137.0,31.56,0.0,18004,91233.0,33.59,29.57,2020,1,1,3,16,3,0,22,0
2020-01-16 23:00:00,230371.0,28.64,0.0,21213,90345.0,30.46,33.59,2020,1,1,3,16,3,0,23,0
2020-01-17 00:00:00,214859.0,27.36,0.0,23179,90069.0,28.38,30.46,2020,1,1,3,17,4,0,0,0
2020-01-17 01:00:00,204800.0,27.16,0.0,22784,89010.0,30.26,28.38,2020,1,1,3,17,4,0,1,0
2020-01-17 02:00:00,202883.0,26.58,0.0,22415,87301.0,29.92,30.26,2020,1,1,3,17,4,0,2,0
2020-01-17 03:00:00,204466.0,25.71,0.0,23391,84885.0,29.39,29.92,2020,1,1,3,17,4,0,3,0
2020-01-17 04:00:00,209594.0,26.01,0.0,23265,81300.0,29.64,29.39,2020,1,1,3,17,4,0,4,0
2020-01-17 05:00:00,220141.0,27.97,0.0,23177,79403.0,31.1,29.64,2020,1,1,3,17,4,0,5,0
2020-01-17 06:00:00,249770.0,31.09,0.0,22729,82255.0,39.04,31.1,2020,1,1,3,17,4,0,6,0
2020-01-17 07:00:00,275780.0,40.2,0.0,22626,82076.0,45.42,39.04,2020,1,1,3,17,4,0,7,0
2020-01-17 08:00:00,283598.0,43.8,2690.0,21453,82708.0,52.4,45.42,2020,1,1,3,17,4,0,8,0
2020-01-17 09:00:00,284277.0,42.94,18747.0,22462,75517.0,47.0,52.4,2020,1,1,3,17,4,0,9,0
2020-01-17 10:00:00,286048.0,42.34,35744.0,22106,67643.0,43.51,47.0,2020,1,1,3,17,4,0,10,0
2020-01-17 11:00:00,290640.0,40.79,45513.0,21000,58028.0,42.1,43.51,2020,1,1,3,17,4,0,11,0
2020-01-17 12:00:00,286175.0,41.04,47003.0,18648,52144.0,40.36,42.1,2020,1,1,3,17,4,0,12,0
2020-01-17 13:00:00,282800.0,39.94,38977.0,17548,51537.0,41.16,40.36,2020,1,1,3,17,4,0,13,0
2020-01-17 14:00:00,276387.0,39.02,24728.0,17316,51406.0,42.91,41.16,2020,1,1,3,17,4,0,14,0
2020-01-17 15:00:00,271343.0,43.01,9756.0,16927,53575.0,46.0,42.91,2020,1,1,3,17,4,0,15,0
2020-01-17 16:00:00,270743.0,42.8,777.0,17638,58839.0,46.45,46.0,2020,1,1,3,17,4,0,16,0
2020-01-17 17:00:00,277599.0,45.79,0.0,19100,64264.0,44.61,46.45,2020,1,1,3,17,4,0,17,0
2020-01-17 18:00:00,279562.0,46.0,0.0,20828,69253.0,43.15,44.61,2020,1,1,3,17,4,0,18,0
2020-01-17 19:00:00,271824.0,44.66,0.0,20892,77027.0,38.86,43.15,2020,1,1,3,17,4,0,19,0
2020-01-17 20:00:00,257142.0,40.99,0.0,20461,84584.0,33.42,38.86,2020,1,1,3,17,4,0,20,0
2020-01-17 21:00:00,243992.0,33.9,0.0,20085,92618.0,30.8,33.42,2020,1,1,3,17,4,0,21,0
2020-01-17 22:00:00,237701.0,33.38,0.0,18891,94534.0,31.56,30.8,2020,1,1,3,17,4,0,22,0
2020-01-17 23:00:00,224169.0,33.0,0.0,19784,95652.0,28.64,31.56,2020,1,1,3,17,4,0,23,0
2020-01-18 00:00:00,212745.0,22.15,0.0,19735,95897.0,27.36,28.64,2020,1,1,3,18,5,1,0,0
2020-01-18 01:00:00,201825.0,24.86,0.0,19843,94865.0,27.16,27.36,2020,1,1,3,18,5,1,1,0
2020-01-18 02:00:00,196531.0,22.24,0.0,20573,93976.0,26.58,27.16,2020,1,1,3,18,5,1,2,0
2020-01-18 03:00:00,194889.0,25.36,0.0,20036,92359.0,25.71,26.58,2020,1,1,3,18,5,1,3,0
2020-01-18 04:00:00,195520.0,25.39,0.0,19011,89777.0,26.01,25.71,2020,1,1,3,18,5,1,4,0
2020-01-18 05:00:00,194504.0,25.96,0.0,19122,85712.0,27.97,26.01,2020,1,1,3,18,5,1,5,0
2020-01-18 06:00:00,201316.0,22.99,0.0,19070,84502.0,31.09,27.97,2020,1,1,3,18,5,1,6,0
2020-01-18 07:00:00,214500.0,28.46,0.0,17561,83037.0,40.2,31.09,2020,1,1,3,18,5,1,7,0
2020-01-18 08:00:00,228461.0,28.1,989.0,15970,81463.0,43.8,40.2,2020,1,1,3,18,5,1,8,0
2020-01-18 09:00:00,241625.0,37.73,8356.0,16949,77193.0,42.94,43.8,2020,1,1,3,18,5,1,9,0
2020-01-18 10:00:00,249031.0,35.21,17193.0,13740,74650.0,42.34,42.94,2020,1,1,3,18,5,1,10,0
2020-01-18 11:00:00,252844.0,33.34,23968.0,16790,73360.0,40.79,42.34,2020,1,1,3,18,5,1,11,0
2020-01-18 12:00:00,250023.0,29.2,24597.0,19763,70182.0,41.04,40.79,2020,1,1,3,18,5,1,12,0
2020-01-18 13:00:00,245833.0,31.55,21275.0,20057,66493.0,39.94,41.04,2020,1,1,3,18,5,1,13,0
2020-01-18 14:00:00,239283.0,34.78,15415.0,19549,58114.0,39.02,39.94,2020,1,1,3,18,5,1,14,0
2020-01-18 15:00:00,236423.0,35.09,7686.0,19056,50588.0,43.01,39.02,2020,1,1,3,18,5,1,15,0
2020-01-18 16:00:00,236656.0,37.27,1276.0,20867,45119.0,42.8,43.01,2020,1,1,3,18,5,1,16,0
2020-01-18 17:00:00,250201.0,41.3,0.0,22351,44523.0,45.79,42.8,2020,1,1,3,18,5,1,17,0
2020-01-18 18:00:00,256804.0,43.04,0.0,23638,46296.0,46.0,45.79,2020,1,1,3,18,5,1,18,0
2020-01-18 19:00:00,249545.0,41.91,0.0,23160,46025.0,44.66,46.0,2020,1,1,3,18,5,1,19,0
2020-01-18 20:00:00,235958.0,38.59,0.0,22909,43887.0,40.99,44.66,2020,1,1,3,18,5,1,20,0
2020-01-18 21:00:00,226513.0,35.13,0.0,22696,42209.0,33.9,40.99,2020,1,1,3,18,5,1,21,0
2020-01-18 22:00:00,224086.0,33.48,0.0,21848,40515.0,33.38,33.9,2020,1,1,3,18,5,1,22,0
2020-01-18 23:00:00,212608.0,31.22,0.0,21305,39885.0,33.0,33.38,2020,1,1,3,18,5,1,23,0
2020-01-19 00:00:00,199520.0,33.1,0.0,21068,37396.0,22.15,33.0,2020,1,1,3,19,6,1,0,0
2020-01-19 01:00:00,190746.0,30.67,0.0,21465,36181.0,24.86,22.15,2020,1,1,3,19,6,1,1,0
2020-01-19 02:00:00,186445.0,29.47,0.0,20574,36493.0,22.24,24.86,2020,1,1,3,19,6,1,2,0
2020-01-19 03:00:00,185563.0,28.79,0.0,20346,35179.0,25.36,22.24,2020,1,1,3,19,6,1,3,0
2020-01-19 04:00:00,185524.0,27.71,0.0,21373,33805.0,25.39,25.36,2020,1,1,3,19,6,1,4,0
2020-01-19 05:00:00,183491.0,27.26,0.0,21603,33534.0,25.96,25.39,2020,1,1,3,19,6,1,5,0
2020-01-19 06:00:00,185328.0,27.82,0.0,21255,33376.0,22.99,25.96,2020,1,1,3,19,6,1,6,0
2020-01-19 07:00:00,193983.0,30.01,0.0,22166,31163.0,28.46,22.99,2020,1,1,3,19,6,1,7,0
2020-01-19 08:00:00,205439.0,31.47,923.0,22848,30186.0,28.1,28.46,2020,1,1,3,19,6,1,8,0
2020-01-19 09:00:00,218906.0,35.2,7265.0,22398,28020.0,37.73,28.1,2020,1,1,3,19,6,1,9,0
2020-01-19 10:00:00,227572.0,35.2,15632.0,20535,26693.0,35.21,37.73,2020,1,1,3,19,6,1,10,0
2020-01-19 11:00:00,236816.0,34.47,22394.0,20827,21044.0,33.34,35.21,2020,1,1,3,19,6,1,11,0
2020-01-19 12:00:00,234097.0,33.36,24787.0,20616,20232.0,29.2,33.34,2020,1,1,3,19,6,1,12,0
2020-01-19 13:00:00,227383.0,29.9,24245.0,20087,22164.0,31.55,29.2,2020,1,1,3,19,6,1,13,0
2020-01-19 14:00:00,221721.0,29.92,18334.0,19842,23246.0,34.78,31.55,2020,1,1,3,19,6,1,14,0
2020-01-19 15:00:00,220294.0,30.86,8677.0,19909,22535.0,35.09,34.78,2020,1,1,3,19,6,1,15,0
2020-01-19 16:00:00,223289.0,33.07,1290.0,20135,24533.0,37.27,35.09,2020,1,1,3,19,6,1,16,0
2020-01-19 17:00:00,239009.0,42.98,0.0,18581,29133.0,41.3,37.27,2020,1,1,3,19,6,1,17,0
2020-01-19 18:00:00,247208.0,44.24,0.0,16321,31467.0,43.04,41.3,2020,1,1,3,19,6,1,18,0
2020-01-19 19:00:00,242989.0,43.89,0.0,12416,31593.0,41.91,43.04,2020,1,1,3,19,6,1,19,0
